User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
10711577,male,76,174.0,74.0,6.0,79.0,39.2
16115081,female,25,175.0,72.0,14.0,97.0,39.8
17537770,female,53,181.0,82.0,5.0,88.0,39.1
14253469,male,55,193.0,99.0,6.0,89.0,39.2
18098703,male,38,192.0,92.0,27.0,100.0,40.6
15583203,male,55,188.0,85.0,6.0,87.0,39.4
10823827,male,50,201.0,103.0,7.0,95.0,39.4
19343481,female,53,163.0,60.0,13.0,86.0,40.1
11320670,male,46,157.0,65.0,23.0,114.0,39.9
12012161,male,31,197.0,105.0,21.0,99.0,40.7
12252501,male,35,173.0,76.0,17.0,101.0,39.7
18432408,male,36,172.0,73.0,24.0,106.0,40.4
12932014,female,40,176.0,70.0,18.0,96.0,40.6
19380588,male,65,195.0,100.0,24.0,98.0,40.5
17188091,female,42,157.0,56.0,3.0,88.0,38.7
17455639,male,57,180.0,86.0,30.0,117.0,41.3
10211735,female,38,150.0,50.0,1.0,81.0,37.9
16059564,female,28,155.0,57.0,25.0,102.0,40.6
11941548,male,70,183.0,87.0,9.0,82.0,39.8
13149448,female,21,147.0,49.0,11.0,86.0,40.0
15495699,male,44,176.0,77.0,9.0,80.0,40.0
16540389,male,57,186.0,87.0,25.0,107.0,40.6
16656620,female,55,163.0,63.0,24.0,96.0,40.7
14527077,male,26,178.0,80.0,19.0,95.0,40.4
15602091,male,35,181.0,82.0,16.0,93.0,40.4
11245616,female,27,177.0,76.0,1.0,85.0,37.1
15856326,female,44,169.0,67.0,21.0,99.0,40.8
11562178,male,70,189.0,94.0,7.0,92.0,39.1
14991159,female,79,160.0,55.0,10.0,88.0,39.9
17485798,female,40,163.0,60.0,28.0,109.0,40.7
11064636,male,50,185.0,84.0,26.0,97.0,40.8
15856282,male,42,183.0,88.0,22.0,106.0,40.3
19938660,male,70,191.0,97.0,15.0,100.0,40.1
13565818,male,71,191.0,92.0,9.0,87.0,39.8
14347404,male,63,194.0,106.0,8.0,82.0,39.6
11960283,female,47,162.0,65.0,3.0,85.0,39.0
19126806,male,51,185.0,90.0,15.0,99.0,40.4
13547937,male,57,203.0,107.0,22.0,96.0,40.7
12308275,male,78,177.0,82.0,6.0,79.0,39.2
12870875,female,79,171.0,66.0,19.0,103.0,40.1
17491328,female,67,145.0,52.0,14.0,97.0,39.9
10872583,female,20,161.0,65.0,6.0,92.0,39.3
10625195,female,21,154.0,55.0,7.0,93.0,39.5
14686511,male,56,183.0,80.0,24.0,108.0,40.8
12391949,male,28,192.0,94.0,18.0,94.0,40.1
15545168,male,32,186.0,89.0,9.0,93.0,39.8
10045701,male,52,195.0,101.0,7.0,95.0,39.7
16361536,female,21,173.0,70.0,4.0,87.0,38.9
13367877,female,39,184.0,74.0,15.0,93.0,40.1
17323526,male,46,189.0,90.0,18.0,101.0,40.5
11304315,female,21,168.0,66.0,23.0,104.0,40.4
19471826,male,52,177.0,73.0,27.0,111.0,41.1
14336161,female,36,153.0,57.0,2.0,91.0,38.6
13912105,male,22,182.0,79.0,6.0,78.0,39.5
13060242,female,27,178.0,71.0,29.0,114.0,40.8
10732007,male,69,188.0,95.0,11.0,92.0,39.9
18244255,male,67,187.0,89.0,20.0,100.0,40.6
16318226,female,51,169.0,69.0,12.0,96.0,40.1
14346479,male,26,175.0,72.0,22.0,96.0,40.7
11844188,male,33,182.0,88.0,6.0,89.0,39.3
17566326,male,40,193.0,93.0,23.0,107.0,40.6
10564614,male,74,195.0,99.0,7.0,86.0,39.8
10394832,female,28,164.0,61.0,14.0,107.0,39.9
13932492,female,21,154.0,52.0,26.0,100.0,41.0
11729165,female,42,165.0,64.0,9.0,89.0,39.5
18040353,female,64,170.0,70.0,21.0,87.0,41.0
12642377,female,55,178.0,75.0,1.0,86.0,37.8
11385282,female,61,150.0,56.0,19.0,93.0,40.3
10455691,female,31,168.0,64.0,24.0,105.0,40.7
14660415,female,55,174.0,69.0,27.0,110.0,40.6
18388020,female,44,166.0,66.0,18.0,91.0,40.4
18291351,male,37,191.0,89.0,5.0,83.0,39.1
15095278,male,28,188.0,83.0,24.0,102.0,40.8
18570899,female,37,166.0,61.0,23.0,100.0,40.3
18606307,female,46,152.0,55.0,14.0,90.0,40.2
15458028,female,34,169.0,65.0,2.0,87.0,37.8
13228675,male,34,179.0,80.0,18.0,98.0,40.7
10693778,male,32,179.0,82.0,6.0,86.0,39.7
14954248,female,23,185.0,76.0,11.0,89.0,40.0
15944006,male,42,172.0,71.0,13.0,93.0,40.6
15424154,male,29,174.0,73.0,20.0,107.0,40.7
16271975,male,30,183.0,86.0,12.0,89.0,40.3
19604437,female,61,152.0,56.0,27.0,95.0,40.7
11570757,female,21,154.0,52.0,6.0,81.0,39.2
15895330,female,40,177.0,73.0,7.0,82.0,39.5
15385969,male,62,165.0,71.0,7.0,93.0,39.4
15602974,male,36,174.0,79.0,29.0,113.0,40.9
15991712,male,41,177.0,79.0,5.0,91.0,39.4
16457378,male,35,170.0,77.0,3.0,83.0,39.0
12445957,female,40,170.0,64.0,24.0,106.0,40.9
10266703,female,38,163.0,64.0,25.0,107.0,40.6
16432016,female,39,174.0,72.0,20.0,93.0,40.6
12720312,male,53,178.0,82.0,18.0,102.0,40.3
11498212,female,27,159.0,59.0,12.0,93.0,39.8
19956618,female,64,158.0,63.0,16.0,96.0,40.5
12017034,male,54,170.0,76.0,6.0,80.0,39.3
17455456,male,65,179.0,82.0,2.0,77.0,37.9
11985458,female,22,151.0,49.0,27.0,107.0,40.7
19860781,female,28,171.0,68.0,4.0,85.0,39.0
16709658,female,77,157.0,59.0,23.0,107.0,40.5
12241914,male,43,204.0,107.0,13.0,94.0,40.1
17994980,male,40,192.0,98.0,4.0,93.0,39.1
15956214,female,38,163.0,70.0,17.0,94.0,40.4
18658770,male,50,184.0,90.0,28.0,107.0,40.9
11227552,female,42,163.0,60.0,3.0,83.0,38.5
12416003,female,64,161.0,62.0,15.0,102.0,40.5
11839944,female,23,165.0,61.0,10.0,100.0,39.8
14399622,female,25,154.0,54.0,13.0,87.0,40.2
15189685,male,22,193.0,93.0,9.0,98.0,39.7
10817893,female,26,173.0,68.0,27.0,107.0,41.0
13935110,female,34,172.0,68.0,8.0,79.0,39.7
14432086,male,38,177.0,76.0,4.0,86.0,39.1
15323286,male,46,194.0,97.0,23.0,105.0,40.9
16606130,female,37,171.0,67.0,21.0,101.0,40.7
19723349,male,40,187.0,93.0,15.0,89.0,40.1
14505686,female,32,153.0,53.0,29.0,101.0,40.8
11427647,female,60,164.0,63.0,15.0,91.0,40.0
16652782,male,37,177.0,82.0,3.0,75.0,38.5
17318131,female,35,172.0,64.0,25.0,107.0,40.4
16729866,male,28,181.0,82.0,16.0,103.0,40.3
18729934,female,73,153.0,53.0,28.0,119.0,40.8
15892437,male,32,181.0,87.0,16.0,96.0,40.3
15976671,male,35,177.0,79.0,10.0,87.0,40.0
10466957,male,26,183.0,76.0,16.0,102.0,40.4
18156388,male,27,186.0,80.0,15.0,103.0,40.0
10079907,male,32,193.0,96.0,18.0,101.0,40.3
15324233,male,28,181.0,79.0,13.0,91.0,40.3
17120658,female,50,148.0,55.0,4.0,92.0,38.7
11998292,male,21,181.0,79.0,11.0,90.0,39.9
11938260,male,33,181.0,77.0,12.0,88.0,40.1
13991360,male,64,186.0,84.0,28.0,100.0,40.6
13890962,female,66,185.0,76.0,11.0,94.0,39.9
19015975,female,32,188.0,82.0,8.0,84.0,39.6
11182417,female,66,176.0,74.0,27.0,116.0,40.8
17948901,female,76,149.0,56.0,20.0,92.0,40.8
11412941,male,52,185.0,84.0,6.0,80.0,39.2
16832496,female,47,183.0,79.0,1.0,84.0,37.8
11090635,male,28,187.0,82.0,16.0,98.0,40.2
17217533,female,46,164.0,60.0,8.0,87.0,39.5
12556165,male,50,179.0,79.0,12.0,99.0,39.8
13093592,female,79,163.0,62.0,8.0,83.0,39.2
18327329,male,42,191.0,89.0,26.0,98.0,40.3
19012143,female,65,157.0,59.0,4.0,82.0,38.7
14405270,female,30,166.0,61.0,25.0,105.0,40.8
13659037,male,26,197.0,98.0,5.0,77.0,39.2
19917566,male,26,201.0,103.0,16.0,87.0,40.4
11557134,male,70,173.0,78.0,20.0,95.0,40.4
12201902,female,69,172.0,67.0,13.0,94.0,40.0
11957643,male,21,191.0,92.0,11.0,89.0,40.0
19992277,female,76,157.0,56.0,20.0,96.0,40.3
19746684,female,25,171.0,64.0,4.0,86.0,38.9
14225054,female,24,157.0,57.0,27.0,100.0,40.7
13667261,female,39,151.0,53.0,18.0,100.0,40.7
11757522,male,34,189.0,88.0,16.0,90.0,40.2
13987318,male,26,180.0,84.0,14.0,94.0,40.3
15152704,female,29,164.0,61.0,6.0,92.0,39.0
10680542,male,71,198.0,103.0,22.0,111.0,41.0
19347616,female,25,157.0,56.0,28.0,109.0,41.2
12139331,female,30,144.0,47.0,21.0,99.0,40.6
12503391,male,25,200.0,95.0,12.0,93.0,40.1
16406883,male,25,185.0,90.0,15.0,96.0,40.5
16728723,male,65,182.0,86.0,18.0,100.0,40.5
13353578,male,23,190.0,91.0,6.0,84.0,39.6
13560584,female,65,166.0,67.0,1.0,86.0,37.7
13976502,male,30,184.0,82.0,4.0,87.0,38.8
11077382,female,68,170.0,69.0,23.0,100.0,40.5
18002707,male,31,180.0,83.0,5.0,92.0,39.0
17849619,female,30,173.0,69.0,3.0,89.0,38.8
13918753,female,43,183.0,75.0,21.0,99.0,40.9
12313506,male,72,198.0,100.0,2.0,77.0,38.4
10794997,female,76,170.0,71.0,28.0,116.0,40.4
10977247,male,26,163.0,69.0,16.0,105.0,40.4
19509124,female,70,170.0,66.0,3.0,86.0,38.8
16550480,female,41,158.0,57.0,2.0,86.0,38.3
18901027,female,33,157.0,49.0,4.0,80.0,38.7
17236318,male,21,180.0,81.0,20.0,97.0,40.4
10980991,male,40,178.0,75.0,2.0,81.0,38.1
15556300,female,46,171.0,60.0,14.0,93.0,40.2
14895253,female,47,153.0,57.0,3.0,84.0,38.9
19923669,male,20,192.0,86.0,1.0,81.0,38.1
10679568,female,26,167.0,61.0,16.0,101.0,39.9
11952300,male,27,183.0,87.0,27.0,107.0,41.0
11124485,female,68,173.0,74.0,22.0,102.0,40.1
15236989,male,72,186.0,85.0,8.0,83.0,39.3
16583666,male,47,184.0,88.0,6.0,81.0,39.4
10069648,male,37,196.0,91.0,28.0,110.0,41.0
18282658,male,37,183.0,80.0,12.0,94.0,39.5
11951459,male,76,185.0,92.0,7.0,93.0,39.6
13954641,male,27,184.0,88.0,6.0,88.0,39.4
18496264,male,37,196.0,100.0,9.0,85.0,39.4
11571636,female,40,181.0,75.0,7.0,83.0,39.5
10590269,female,69,163.0,68.0,16.0,95.0,40.3
18985808,male,56,183.0,80.0,20.0,97.0,40.6
13390777,male,35,174.0,78.0,29.0,102.0,41.0
18726498,male,51,181.0,85.0,30.0,101.0,40.6
16225270,female,22,156.0,57.0,6.0,89.0,39.1
15685326,female,29,168.0,64.0,25.0,109.0,40.5
17946612,male,28,191.0,89.0,2.0,90.0,38.4
15037212,female,38,157.0,57.0,1.0,82.0,37.9
11875213,male,32,176.0,80.0,25.0,99.0,40.8
10357687,male,46,178.0,79.0,28.0,102.0,40.7
11980747,female,27,173.0,71.0,21.0,89.0,40.8
19440087,male,26,187.0,88.0,18.0,94.0,40.6
17871533,female,39,171.0,63.0,3.0,84.0,38.9
18560987,female,24,171.0,68.0,26.0,108.0,40.7
17326579,female,35,174.0,71.0,15.0,87.0,40.4
14855475,male,54,185.0,80.0,26.0,97.0,40.7
13908888,male,35,208.0,103.0,12.0,98.0,40.0
19786486,female,64,157.0,54.0,16.0,95.0,40.5
12591152,male,22,187.0,89.0,23.0,98.0,40.8
19582968,male,27,200.0,97.0,12.0,98.0,40.2
17284503,female,46,168.0,67.0,26.0,97.0,40.9
13345779,male,45,198.0,97.0,6.0,92.0,39.4
12846370,male,31,173.0,70.0,21.0,105.0,40.4
17223195,male,49,187.0,88.0,13.0,92.0,40.2
14870312,female,31,161.0,58.0,29.0,110.0,40.8
11867274,female,39,167.0,72.0,20.0,96.0,40.6
14761809,female,39,166.0,68.0,15.0,101.0,40.1
18449771,male,24,187.0,82.0,26.0,102.0,40.7
16224871,female,72,159.0,59.0,28.0,105.0,40.7
17554867,male,55,205.0,114.0,26.0,112.0,40.4
15671103,female,32,163.0,63.0,26.0,109.0,40.7
19838651,male,31,180.0,80.0,14.0,90.0,40.3
19373048,male,20,189.0,90.0,27.0,98.0,40.7
15853210,female,24,145.0,49.0,12.0,88.0,40.2
12175177,female,76,162.0,65.0,10.0,94.0,39.8
12823734,male,38,174.0,77.0,7.0,83.0,39.5
12236794,female,46,168.0,70.0,5.0,77.0,39.1
12988610,female,28,165.0,58.0,17.0,86.0,40.2
13612023,male,38,177.0,82.0,26.0,103.0,40.8
12745331,male,35,179.0,90.0,6.0,93.0,39.2
19457200,male,54,186.0,88.0,7.0,92.0,39.7
12164222,female,43,162.0,64.0,30.0,105.0,41.2
13065549,male,67,177.0,80.0,14.0,90.0,40.0
10952795,male,64,162.0,67.0,20.0,104.0,40.2
16088337,female,39,159.0,59.0,5.0,88.0,39.3
16229744,female,41,142.0,47.0,26.0,107.0,40.8
11895922,female,49,160.0,64.0,8.0,93.0,39.2
15245636,female,46,175.0,75.0,16.0,91.0,40.3
10730556,female,23,153.0,51.0,9.0,101.0,39.5
12036626,male,33,205.0,114.0,4.0,90.0,39.2
15591904,male,64,180.0,83.0,22.0,105.0,41.0
14605804,male,51,186.0,88.0,3.0,81.0,38.6
16582487,male,73,188.0,85.0,28.0,105.0,41.0
15424711,female,42,156.0,60.0,20.0,91.0,40.3
11933312,female,25,152.0,53.0,4.0,80.0,39.2
14879481,female,46,153.0,51.0,30.0,115.0,40.8
12768149,male,36,208.0,109.0,13.0,91.0,40.3
18912823,male,22,185.0,84.0,14.0,96.0,39.8
11319816,male,55,183.0,85.0,20.0,94.0,40.3
15717919,male,64,191.0,94.0,15.0,99.0,40.4
12918788,female,52,172.0,65.0,3.0,80.0,38.4
18251195,female,35,168.0,58.0,20.0,97.0,40.3
12636484,male,71,183.0,87.0,26.0,111.0,40.9
15537652,female,67,154.0,57.0,20.0,96.0,40.6
16769564,female,59,164.0,63.0,20.0,109.0,40.5
19489756,male,35,175.0,79.0,10.0,81.0,40.0
13327895,male,43,178.0,77.0,27.0,107.0,40.9
13827729,female,40,150.0,49.0,22.0,92.0,40.2
19445781,female,22,160.0,61.0,29.0,98.0,41.0
17930626,male,53,182.0,86.0,18.0,96.0,40.5
19006714,male,21,188.0,89.0,11.0,86.0,39.8
17890537,male,35,191.0,94.0,17.0,96.0,40.3
11930968,female,34,178.0,76.0,8.0,94.0,39.9
16490266,male,27,183.0,84.0,27.0,118.0,40.8
12370982,male,54,190.0,94.0,29.0,111.0,40.5
14441618,male,76,183.0,82.0,19.0,101.0,40.5
15488118,male,50,172.0,77.0,21.0,100.0,40.4
14514818,female,38,150.0,50.0,25.0,99.0,40.6
14881898,male,21,199.0,95.0,4.0,80.0,38.9
15074838,male,20,168.0,73.0,6.0,89.0,39.4
14182305,male,44,194.0,98.0,20.0,101.0,40.6
17010758,male,48,198.0,103.0,15.0,90.0,40.2
17374859,male,28,163.0,71.0,20.0,95.0,40.6
11703913,female,21,164.0,60.0,23.0,102.0,40.4
18555947,male,20,184.0,87.0,23.0,109.0,40.3
12555186,male,33,172.0,75.0,13.0,95.0,39.7
17753305,female,39,165.0,66.0,13.0,93.0,40.3
19429034,male,43,193.0,98.0,19.0,100.0,40.2
18129570,female,58,167.0,66.0,25.0,106.0,40.5
11790615,female,24,141.0,45.0,9.0,91.0,39.8
18901192,female,74,163.0,59.0,9.0,89.0,40.0
19553250,male,21,197.0,100.0,24.0,93.0,40.5
18583921,female,46,155.0,56.0,2.0,72.0,38.4
11836028,female,73,146.0,53.0,18.0,105.0,40.4
10984938,male,47,182.0,92.0,27.0,106.0,41.0
10271107,male,33,176.0,80.0,28.0,107.0,40.8
19524165,female,33,164.0,65.0,26.0,105.0,40.6
13061066,female,21,154.0,55.0,5.0,80.0,39.1
15066267,female,36,178.0,78.0,27.0,95.0,40.9
19361311,female,42,179.0,80.0,9.0,87.0,39.9
12617400,female,23,171.0,70.0,9.0,91.0,39.6
15926885,female,62,167.0,63.0,20.0,107.0,40.6
18465307,female,79,155.0,51.0,27.0,98.0,41.3
16013121,female,79,160.0,62.0,18.0,97.0,40.2
19651395,female,68,168.0,62.0,3.0,85.0,38.7
15309367,male,52,180.0,82.0,14.0,95.0,40.2
11561675,female,33,163.0,61.0,21.0,104.0,40.8
13111428,female,39,158.0,63.0,11.0,87.0,39.6
10295471,male,61,206.0,103.0,12.0,94.0,39.6
19224353,male,61,184.0,88.0,20.0,99.0,40.8
15670966,male,32,191.0,93.0,14.0,91.0,40.0
15266714,male,22,203.0,106.0,11.0,98.0,39.5
16704675,male,29,190.0,88.0,10.0,86.0,39.8
14928332,female,50,164.0,63.0,13.0,102.0,40.0
17149294,female,67,175.0,71.0,3.0,95.0,38.5
19189565,male,26,182.0,86.0,16.0,91.0,40.5
16300919,female,56,152.0,53.0,18.0,96.0,40.5
18741659,male,61,194.0,91.0,19.0,108.0,40.1
10679668,female,21,159.0,51.0,9.0,84.0,39.9
10068443,female,43,166.0,62.0,8.0,86.0,39.4
18652422,male,20,174.0,74.0,21.0,103.0,40.7
19170352,female,20,173.0,70.0,5.0,75.0,38.8
10439479,female,27,154.0,54.0,19.0,101.0,40.6
14216064,female,28,149.0,54.0,22.0,97.0,40.6
16699421,female,27,175.0,73.0,13.0,93.0,40.0
11954001,female,79,164.0,67.0,6.0,91.0,39.2
19718663,female,33,156.0,58.0,18.0,98.0,40.5
11014189,male,58,194.0,90.0,16.0,97.0,40.3
13464079,female,52,174.0,69.0,26.0,107.0,41.0
19595594,male,20,188.0,82.0,14.0,91.0,40.2
16687866,female,42,166.0,68.0,21.0,103.0,40.8
10824977,male,22,194.0,92.0,19.0,97.0,40.5
17264601,female,75,159.0,57.0,6.0,86.0,39.6
17040174,female,29,168.0,66.0,8.0,93.0,39.8
12636674,female,53,167.0,72.0,20.0,96.0,40.4
16398414,male,69,188.0,91.0,25.0,105.0,40.6
18835015,male,29,179.0,77.0,16.0,106.0,40.3
17182951,male,62,193.0,97.0,14.0,94.0,40.3
14536728,female,22,162.0,64.0,2.0,78.0,38.6
17641855,female,25,160.0,60.0,5.0,89.0,39.4
13552200,female,47,149.0,47.0,16.0,99.0,40.2
10492184,female,55,173.0,67.0,27.0,109.0,40.9
19054536,female,26,164.0,61.0,17.0,94.0,40.5
10625848,male,63,174.0,76.0,25.0,112.0,40.7
19223976,male,51,179.0,78.0,15.0,89.0,40.0
18031324,male,69,195.0,102.0,22.0,95.0,40.5
16646640,male,71,187.0,97.0,13.0,90.0,40.3
15631560,female,32,174.0,76.0,10.0,94.0,40.1
18675364,male,52,185.0,96.0,29.0,108.0,40.8
14292077,female,29,174.0,75.0,14.0,95.0,40.1
18223575,male,43,178.0,82.0,16.0,101.0,39.9
19364427,male,68,175.0,74.0,8.0,81.0,39.4
15312577,female,29,168.0,61.0,14.0,87.0,40.4
17708474,female,21,161.0,62.0,2.0,76.0,37.8
12064257,female,59,156.0,60.0,26.0,102.0,40.8
15147855,female,74,170.0,73.0,10.0,86.0,40.0
13210223,male,20,186.0,82.0,14.0,89.0,40.5
12108240,female,41,161.0,55.0,23.0,107.0,40.4
18118742,female,20,143.0,43.0,13.0,88.0,39.9
16251651,female,59,164.0,61.0,22.0,106.0,40.7
17951742,female,26,172.0,69.0,17.0,89.0,40.6
11865813,male,39,191.0,93.0,21.0,97.0,40.5
13751565,female,65,164.0,62.0,30.0,109.0,40.9
18254110,male,44,191.0,88.0,2.0,80.0,37.9
18047962,female,52,181.0,73.0,4.0,78.0,39.0
15192349,male,22,165.0,68.0,18.0,94.0,40.1
11209368,female,21,182.0,81.0,6.0,84.0,39.4
15972252,male,23,181.0,81.0,11.0,93.0,40.0
17759496,female,34,171.0,62.0,25.0,112.0,40.7
17348994,male,27,185.0,87.0,7.0,89.0,39.6
18937287,male,62,184.0,85.0,11.0,97.0,39.9
10442629,female,57,158.0,61.0,26.0,104.0,40.8
12919994,female,25,162.0,57.0,14.0,93.0,40.1
18280227,male,22,194.0,92.0,17.0,97.0,40.3
17489267,male,54,164.0,67.0,18.0,93.0,40.8
11628131,male,34,181.0,87.0,27.0,102.0,40.7
12346138,female,42,174.0,72.0,18.0,97.0,40.4
13866508,female,56,164.0,66.0,16.0,94.0,40.2
13918604,male,46,183.0,82.0,24.0,113.0,40.7
14567644,female,47,164.0,60.0,2.0,84.0,38.5
14113586,male,34,182.0,89.0,18.0,102.0,40.2
15032148,male,30,187.0,88.0,10.0,94.0,40.2
15143739,male,66,183.0,84.0,29.0,108.0,40.9
11713725,male,59,176.0,82.0,1.0,69.0,38.0
14222316,female,21,163.0,61.0,7.0,87.0,39.2
10046288,male,53,161.0,66.0,8.0,87.0,39.5
12339121,male,69,193.0,99.0,7.0,90.0,39.4
15684312,female,25,167.0,64.0,13.0,103.0,40.1
17695838,male,43,172.0,74.0,18.0,92.0,40.0
10316321,female,27,156.0,55.0,18.0,94.0,40.4
14482314,male,48,203.0,106.0,17.0,98.0,40.5
17005346,female,32,166.0,62.0,5.0,89.0,39.5
16484322,female,62,181.0,76.0,4.0,87.0,39.0
17448185,male,70,194.0,97.0,3.0,87.0,38.7
12027509,male,22,199.0,97.0,24.0,104.0,40.6
14335848,female,61,174.0,69.0,10.0,90.0,39.4
10163372,female,31,153.0,53.0,10.0,91.0,39.8
17427205,female,67,174.0,74.0,14.0,98.0,40.1
17964744,male,53,170.0,81.0,5.0,87.0,39.4
19288703,female,74,168.0,69.0,5.0,85.0,39.4
14682778,male,69,183.0,94.0,7.0,88.0,39.4
10890510,male,21,195.0,99.0,26.0,101.0,40.9
12851909,female,38,163.0,59.0,25.0,109.0,41.0
11937150,male,35,178.0,76.0,27.0,104.0,41.2
15589598,male,48,186.0,86.0,28.0,106.0,40.9
15233628,female,21,163.0,60.0,1.0,90.0,37.7
12160129,male,38,189.0,90.0,20.0,99.0,40.7
10958162,female,21,169.0,64.0,9.0,86.0,39.6
12016709,female,36,159.0,57.0,29.0,115.0,41.0
19935702,female,47,158.0,61.0,17.0,93.0,40.4
16849206,male,25,188.0,90.0,25.0,107.0,40.8
18328438,male,40,179.0,84.0,17.0,99.0,40.2
19798826,female,68,152.0,54.0,4.0,85.0,38.6
17086961,female,40,151.0,56.0,10.0,81.0,39.5
19816151,male,26,183.0,82.0,4.0,81.0,38.6
12803220,female,27,162.0,64.0,3.0,85.0,38.6
13933854,female,71,168.0,68.0,12.0,90.0,39.9
19101719,male,76,195.0,95.0,5.0,82.0,39.2
18140678,male,31,199.0,97.0,14.0,97.0,40.5
14434013,male,51,195.0,93.0,21.0,99.0,40.4
15790423,male,31,206.0,107.0,27.0,100.0,40.5
11128407,female,51,166.0,66.0,20.0,95.0,40.2
17307209,female,22,177.0,70.0,22.0,109.0,40.6
11141219,male,51,184.0,91.0,23.0,96.0,41.0
18950872,female,23,137.0,42.0,3.0,89.0,38.7
17945551,male,45,173.0,73.0,14.0,99.0,40.2
12699813,male,56,198.0,99.0,6.0,86.0,39.2
16380818,female,36,166.0,64.0,27.0,105.0,41.0
19495165,female,38,177.0,72.0,9.0,88.0,39.8
12178742,male,27,181.0,83.0,6.0,86.0,39.4
12434436,male,32,175.0,75.0,15.0,93.0,40.3
16797205,male,26,194.0,96.0,12.0,90.0,40.2
17846720,male,23,193.0,92.0,22.0,110.0,40.6
16374545,male,33,186.0,91.0,24.0,96.0,40.6
19873391,female,22,155.0,52.0,16.0,93.0,40.0
14074396,female,48,170.0,66.0,11.0,92.0,39.8
18231406,female,35,164.0,65.0,24.0,106.0,40.8
10752958,female,37,166.0,65.0,28.0,107.0,40.8
10667196,female,26,171.0,65.0,23.0,96.0,40.6
15318796,male,28,162.0,66.0,4.0,80.0,38.9
19585116,female,28,171.0,68.0,3.0,90.0,38.6
14616291,female,68,170.0,65.0,14.0,90.0,40.3
19358962,female,20,164.0,66.0,16.0,96.0,40.5
11526216,female,67,179.0,81.0,21.0,107.0,40.6
12083988,male,34,181.0,80.0,18.0,101.0,40.3
11582831,female,76,154.0,59.0,12.0,94.0,40.0
19989289,female,54,156.0,60.0,24.0,102.0,40.5
14558438,male,41,170.0,69.0,18.0,101.0,40.2
11666971,male,50,191.0,93.0,24.0,108.0,40.4
17728492,female,22,173.0,73.0,12.0,95.0,40.3
11077743,male,20,201.0,100.0,20.0,97.0,40.5
18421434,female,78,151.0,57.0,29.0,106.0,41.2
14102936,female,49,165.0,65.0,27.0,106.0,40.6
15433358,female,43,162.0,64.0,6.0,87.0,39.5
12984963,male,38,175.0,78.0,19.0,108.0,40.5
16346409,male,49,173.0,76.0,25.0,109.0,40.8
18829993,male,22,185.0,85.0,24.0,107.0,40.4
16111354,male,60,178.0,78.0,4.0,86.0,39.4
14070866,female,25,186.0,81.0,11.0,88.0,39.5
12950584,female,43,164.0,59.0,28.0,114.0,40.9
18028610,male,73,171.0,80.0,29.0,108.0,41.2
19704393,female,48,155.0,59.0,13.0,91.0,40.1
11737355,male,23,175.0,73.0,8.0,91.0,39.5
11466118,male,34,186.0,89.0,6.0,98.0,39.4
14804722,male,33,190.0,88.0,9.0,95.0,39.8
13497204,female,55,147.0,48.0,2.0,90.0,38.0
15501833,male,46,198.0,95.0,12.0,95.0,39.9
12991753,male,36,195.0,99.0,17.0,101.0,40.2
15818830,female,36,181.0,77.0,7.0,84.0,39.2
19564378,male,76,180.0,88.0,18.0,104.0,40.5
17939142,male,42,176.0,78.0,4.0,88.0,39.1
10860402,female,71,157.0,57.0,21.0,113.0,40.5
19453367,female,42,159.0,58.0,7.0,84.0,39.4
16330559,female,59,163.0,63.0,20.0,95.0,40.6
17865327,male,78,199.0,106.0,2.0,92.0,38.3
11841016,male,55,192.0,102.0,18.0,95.0,40.1
10389715,male,25,189.0,88.0,4.0,90.0,39.1
10008599,male,24,180.0,81.0,27.0,94.0,40.6
11424148,female,74,158.0,60.0,9.0,87.0,39.6
11753972,female,32,163.0,62.0,18.0,99.0,40.4
12544528,female,28,167.0,67.0,2.0,91.0,38.0
14735360,female,33,183.0,77.0,16.0,91.0,40.4
18375933,male,77,182.0,88.0,20.0,100.0,40.6
16956970,female,39,168.0,64.0,6.0,80.0,39.5
18299021,female,46,166.0,59.0,23.0,100.0,40.8
10250208,male,21,194.0,86.0,15.0,92.0,40.2
17555084,male,25,187.0,86.0,4.0,83.0,38.7
15936890,male,24,171.0,74.0,11.0,100.0,39.5
18014173,female,77,176.0,72.0,30.0,110.0,41.0
14908416,female,51,164.0,65.0,17.0,107.0,40.4
17232883,male,35,186.0,88.0,20.0,97.0,40.4
18541909,female,72,182.0,81.0,18.0,95.0,40.4
16384252,male,55,172.0,73.0,17.0,89.0,40.3
14884928,male,63,180.0,88.0,24.0,114.0,40.7
16786813,male,75,178.0,79.0,2.0,76.0,38.2
10047498,male,34,197.0,92.0,14.0,103.0,40.3
13541758,male,57,204.0,114.0,11.0,82.0,39.5
15134191,male,52,185.0,92.0,7.0,94.0,39.5
14060949,female,30,165.0,60.0,11.0,90.0,40.0
11701631,male,47,183.0,83.0,13.0,91.0,40.4
13303459,female,41,150.0,52.0,13.0,92.0,40.5
18592462,female,53,168.0,66.0,11.0,86.0,40.0
15394963,male,42,177.0,77.0,14.0,99.0,40.3
13473147,female,44,167.0,68.0,15.0,93.0,40.1
10259605,female,20,147.0,47.0,5.0,91.0,39.1
11903603,female,37,179.0,71.0,19.0,99.0,40.8
13415763,male,44,174.0,71.0,11.0,80.0,39.9
